#timestep    time     time step  time step   maximum   -----time step location----     time step
#  number    (sec)      (sec)    cfl (sec)    error    eq_loc  i_loc  j_loc  k_loc      control
     8520  8.519E-06  1.000E-09  2.013E-08  1.011E-08       0      0      0      0   fixed timestep
     8540  8.539E-06  1.000E-09  2.013E-08  2.944E-09       0      0      0      0   fixed timestep
     8560  8.559E-06  1.000E-09  2.013E-08  5.164E-09       0      0      0      0   fixed timestep
     8580  8.579E-06  1.000E-09  2.012E-08  1.579E-05       0      0      0      0   fixed timestep
     8600  8.599E-06  1.000E-09  2.012E-08  5.804E-09       0      0      0      0   fixed timestep
     8620  8.619E-06  1.000E-09  2.011E-08  7.615E-09       0      0      0      0   fixed timestep
     8640  8.639E-06  1.000E-09  2.011E-08  3.218E-08       0      0      0      0   fixed timestep
     8660  8.659E-06  1.000E-09  2.011E-08  8.813E-08       0      0      0      0   fixed timestep
     8680  8.679E-06  1.000E-09  2.010E-08  2.875E-07       0      0      0      0   fixed timestep
     8700  8.699E-06  1.000E-09  2.010E-08  5.358E-08       0      0      0      0   fixed timestep
     8720  8.719E-06  1.000E-09  2.009E-08  1.122E-07       0      0      0      0   fixed timestep
     8740  8.739E-06  1.000E-09  2.009E-08  4.656E-08       0      0      0      0   fixed timestep
     8760  8.759E-06  1.000E-09  2.009E-08  2.402E-08       0      0      0      0   fixed timestep
     8780  8.779E-06  1.000E-09  2.009E-08  1.507E-08       0      0      0      0   fixed timestep
     8800  8.799E-06  1.000E-09  2.009E-08  4.872E-07       0      0      0      0   fixed timestep
     8820  8.819E-06  1.000E-09  2.009E-08  3.112E-08       0      0      0      0   fixed timestep
     8840  8.839E-06  1.000E-09  2.009E-08  1.189E-07       0      0      0      0   fixed timestep
     8860  8.859E-06  1.000E-09  2.010E-08  2.376E-08       0      0      0      0   fixed timestep
     8880  8.879E-06  1.000E-09  2.010E-08  3.638E-07       0      0      0      0   fixed timestep
     8900  8.899E-06  1.000E-09  2.010E-08  8.461E-08       0      0      0      0   fixed timestep
     8920  8.919E-06  1.000E-09  2.010E-08  2.864E-08       0      0      0      0   fixed timestep
     8940  8.939E-06  1.000E-09  2.010E-08  1.033E-08       0      0      0      0   fixed timestep
     8960  8.959E-06  1.000E-09  2.010E-08  3.252E-08       0      0      0      0   fixed timestep
     8980  8.979E-06  1.000E-09  2.010E-08  2.920E-08       0      0      0      0   fixed timestep
     9000  8.999E-06  1.000E-09  2.010E-08  9.732E-09       0      0      0      0   fixed timestep
     9020  9.019E-06  1.000E-09  2.010E-08  3.203E-09       0      0      0      0   fixed timestep
     9040  9.039E-06  1.000E-09  2.009E-08  3.265E-09       0      0      0      0   fixed timestep
     9060  9.059E-06  1.000E-09  2.009E-08  6.163E-09       0      0      0      0   fixed timestep
     9080  9.079E-06  1.000E-09  2.009E-08  2.586E-08       0      0      0      0   fixed timestep
     9100  9.099E-06  1.000E-09  2.009E-08  7.835E-08       0      0      0      0   fixed timestep
     9120  9.119E-06  1.000E-09  2.009E-08  4.074E-08       0      0      0      0   fixed timestep
     9140  9.139E-06  1.000E-09  2.009E-08  9.514E-08       0      0      0      0   fixed timestep
     9160  9.159E-06  1.000E-09  2.009E-08  1.326E-08       0      0      0      0   fixed timestep
     9180  9.179E-06  1.000E-09  2.009E-08  2.405E-07       0      0      0      0   fixed timestep
     9200  9.199E-06  1.000E-09  2.009E-08  9.337E-09       0      0      0      0   fixed timestep
     9220  9.219E-06  1.000E-09  2.009E-08  1.677E-08       0      0      0      0   fixed timestep
     9240  9.239E-06  1.000E-09  2.009E-08  2.659E-07       0      0      0      0   fixed timestep
     9260  9.259E-06  1.000E-09  2.008E-08  4.208E-08       0      0      0      0   fixed timestep
     9280  9.279E-06  1.000E-09  2.008E-08  1.779E-08       0      0      0      0   fixed timestep
     9300  9.299E-06  1.000E-09  2.008E-08  1.143E-07       0      0      0      0   fixed timestep
     9320  9.319E-06  1.000E-09  2.007E-08  7.560E-08       0      0      0      0   fixed timestep
     9340  9.339E-06  1.000E-09  2.007E-08  1.908E-08       0      0      0      0   fixed timestep
     9360  9.359E-06  1.000E-09  2.007E-08  1.115E-07       0      0      0      0   fixed timestep
     9380  9.379E-06  1.000E-09  2.006E-08  1.840E-08       0      0      0      0   fixed timestep
     9400  9.399E-06  1.000E-09  2.006E-08  1.916E-08       0      0      0      0   fixed timestep
     9420  9.419E-06  1.000E-09  2.005E-08  1.820E-08       0      0      0      0   fixed timestep
     9440  9.439E-06  1.000E-09  2.005E-08  4.689E-08       0      0      0      0   fixed timestep
     9460  9.459E-06  1.000E-09  2.004E-08  4.356E-07       0      0      0      0   fixed timestep
     9480  9.479E-06  1.000E-09  2.004E-08  1.404E-08       0      0      0      0   fixed timestep
     9500  9.499E-06  1.000E-09  2.003E-08  1.697E-08       0      0      0      0   fixed timestep
     9520  9.519E-06  1.000E-09  2.002E-08  1.818E-07       0      0      0      0   fixed timestep
     9540  9.539E-06  1.000E-09  2.002E-08  7.176E-08       0      0      0      0   fixed timestep
     9560  9.559E-06  1.000E-09  2.001E-08  2.085E-08       0      0      0      0   fixed timestep
     9580  9.579E-06  1.000E-09  2.001E-08  1.371E-05       0      0      0      0   fixed timestep
     9600  9.599E-06  1.000E-09  2.000E-08  1.010E-07       0      0      0      0   fixed timestep
     9620  9.619E-06  1.000E-09  2.000E-08  2.549E-07       0      0      0      0   fixed timestep
     9640  9.639E-06  1.000E-09  2.000E-08  9.463E-09       0      0      0      0   fixed timestep
     9660  9.659E-06  1.000E-09  2.000E-08  2.470E-08       0      0      0      0   fixed timestep
     9680  9.679E-06  1.000E-09  2.001E-08  1.764E-08       0      0      0      0   fixed timestep
     9700  9.699E-06  1.000E-09  2.001E-08  1.691E-08       0      0      0      0   fixed timestep
     9720  9.719E-06  1.000E-09  2.002E-08  1.135E-07       0      0      0      0   fixed timestep
     9740  9.739E-06  1.000E-09  2.002E-08  5.922E-08       0      0      0      0   fixed timestep
     9760  9.759E-06  1.000E-09  2.003E-08  1.451E-07       0      0      0      0   fixed timestep
     9780  9.779E-06  1.000E-09  2.003E-08  8.874E-08       0      0      0      0   fixed timestep
     9800  9.799E-06  1.000E-09  2.003E-08  8.040E-07       0      0      0      0   fixed timestep
     9820  9.819E-06  1.000E-09  2.004E-08  5.630E-08       0      0      0      0   fixed timestep
     9840  9.839E-06  1.000E-09  2.004E-08  2.954E-08       0      0      0      0   fixed timestep
     9860  9.859E-06  1.000E-09  2.005E-08  3.569E-08       0      0      0      0   fixed timestep
     9880  9.879E-06  1.000E-09  2.005E-08  1.759E-07       0      0      0      0   fixed timestep
     9900  9.899E-06  1.000E-09  2.005E-08  2.056E-08       0      0      0      0   fixed timestep
     9920  9.919E-06  1.000E-09  2.006E-08  1.991E-09       0      0      0      0   fixed timestep
     9940  9.939E-06  1.000E-09  2.005E-08  5.596E-09       0      0      0      0   fixed timestep
     9960  9.959E-06  1.000E-09  2.005E-08  9.026E-09       0      0      0      0   fixed timestep
     9980  9.979E-06  1.000E-09  2.005E-08  1.782E-08       0      0      0      0   fixed timestep
    10000  9.999E-06  1.000E-09  2.005E-08  2.964E-07       0      0      0      0   fixed timestep
    10020  1.002E-05  1.000E-09  2.005E-08  2.910E-08       0      0      0      0   fixed timestep
    10040  1.004E-05  1.000E-09  2.005E-08  2.835E-08       0      0      0      0   fixed timestep
    10060  1.006E-05  1.000E-09  2.005E-08  2.440E-08       0      0      0      0   fixed timestep
    10080  1.008E-05  1.000E-09  2.005E-08  1.969E-08       0      0      0      0   fixed timestep
    10100  1.010E-05  1.000E-09  2.005E-08  1.288E-08       0      0      0      0   fixed timestep
    10120  1.012E-05  1.000E-09  2.005E-08  2.898E-08       0      0      0      0   fixed timestep
    10140  1.014E-05  1.000E-09  2.005E-08  8.335E-08       0      0      0      0   fixed timestep
    10160  1.016E-05  1.000E-09  2.005E-08  8.822E-09       0      0      0      0   fixed timestep
    10180  1.018E-05  1.000E-09  2.005E-08  1.063E-08       0      0      0      0   fixed timestep
    10200  1.020E-05  1.000E-09  2.004E-08  1.929E-07       0      0      0      0   fixed timestep
    10220  1.022E-05  1.000E-09  2.004E-08  6.054E-08       0      0      0      0   fixed timestep
    10240  1.024E-05  1.000E-09  2.004E-08  2.749E-07       0      0      0      0   fixed timestep
    10260  1.026E-05  1.000E-09  2.004E-08  2.668E-08       0      0      0      0   fixed timestep
    10280  1.028E-05  1.000E-09  2.004E-08  1.751E-08       0      0      0      0   fixed timestep
    10300  1.030E-05  1.000E-09  2.004E-08  3.574E-09       0      0      0      0   fixed timestep
    10320  1.032E-05  1.000E-09  2.003E-08  4.145E-08       0      0      0      0   fixed timestep
    10340  1.034E-05  1.000E-09  2.003E-08  2.461E-07       0      0      0      0   fixed timestep
    10360  1.036E-05  1.000E-09  2.003E-08  6.086E-09       0      0      0      0   fixed timestep
    10380  1.038E-05  1.000E-09  2.003E-08  3.637E-09       0      0      0      0   fixed timestep
    10400  1.040E-05  1.000E-09  2.002E-08  9.940E-09       0      0      0      0   fixed timestep
    10420  1.042E-05  1.000E-09  2.002E-08  3.941E-09       0      0      0      0   fixed timestep
    10440  1.044E-05  1.000E-09  2.002E-08  6.480E-08       0      0      0      0   fixed timestep
    10460  1.046E-05  1.000E-09  2.001E-08  9.376E-09       0      0      0      0   fixed timestep
    10480  1.048E-05  1.000E-09  2.001E-08  1.195E-08       0      0      0      0   fixed timestep
    10500  1.050E-05  1.000E-09  2.001E-08  1.095E-08       0      0      0      0   fixed timestep
    10520  1.052E-05  1.000E-09  2.001E-08  4.060E-08       0      0      0      0   fixed timestep
    10540  1.054E-05  1.000E-09  2.001E-08  2.327E-08       0      0      0      0   fixed timestep
    10560  1.056E-05  1.000E-09  2.001E-08  9.190E-09       0      0      0      0   fixed timestep
    10580  1.058E-05  1.000E-09  2.002E-08  1.742E-07       0      0      0      0   fixed timestep
    10600  1.060E-05  1.000E-09  2.002E-08  6.981E-08       0      0      0      0   fixed timestep
    10620  1.062E-05  1.000E-09  2.002E-08  3.195E-08       0      0      0      0   fixed timestep
    10640  1.064E-05  1.000E-09  2.002E-08  2.957E-08       0      0      0      0   fixed timestep
    10660  1.066E-05  1.000E-09  2.002E-08  1.817E-07       0      0      0      0   fixed timestep
    10680  1.068E-05  1.000E-09  2.002E-08  2.587E-06       0      0      0      0   fixed timestep
    10700  1.070E-05  1.000E-09  2.002E-08  5.014E-08       0      0      0      0   fixed timestep
    10720  1.072E-05  1.000E-09  2.002E-08  1.338E-08       0      0      0      0   fixed timestep
    10740  1.074E-05  1.000E-09  2.002E-08  8.223E-08       0      0      0      0   fixed timestep
    10760  1.076E-05  1.000E-09  2.002E-08  5.759E-09       0      0      0      0   fixed timestep
    10780  1.078E-05  1.000E-09  2.002E-08  1.683E-08       0      0      0      0   fixed timestep
    10800  1.080E-05  1.000E-09  2.002E-08  2.692E-07       0      0      0      0   fixed timestep
    10820  1.082E-05  1.000E-09  2.002E-08  7.972E-09       0      0      0      0   fixed timestep
    10840  1.084E-05  1.000E-09  2.002E-08  6.975E-09       0      0      0      0   fixed timestep
    10860  1.086E-05  1.000E-09  2.002E-08  1.209E-07       0      0      0      0   fixed timestep
    10880  1.088E-05  1.000E-09  2.002E-08  4.814E-09       0      0      0      0   fixed timestep
    10900  1.090E-05  1.000E-09  2.002E-08  1.350E-08       0      0      0      0   fixed timestep
    10920  1.092E-05  1.000E-09  2.002E-08  1.375E-08       0      0      0      0   fixed timestep
    10940  1.094E-05  1.000E-09  2.002E-08  3.051E-08       0      0      0      0   fixed timestep
    10960  1.096E-05  1.000E-09  2.002E-08  8.294E-09       0      0      0      0   fixed timestep
    10980  1.098E-05  1.000E-09  2.003E-08  7.912E-08       0      0      0      0   fixed timestep
    11000  1.100E-05  1.000E-09  2.003E-08  3.632E-07       0      0      0      0   fixed timestep
    11020  1.102E-05  1.000E-09  2.003E-08  1.082E-07       0      0      0      0   fixed timestep
    11040  1.104E-05  1.000E-09  2.003E-08  1.214E-08       0      0      0      0   fixed timestep
    11060  1.106E-05  1.000E-09  2.003E-08  3.193E-08       0      0      0      0   fixed timestep
    11080  1.108E-05  1.000E-09  2.003E-08  3.402E-08       0      0      0      0   fixed timestep
    11100  1.110E-05  1.000E-09  2.003E-08  6.029E-09       0      0      0      0   fixed timestep
    11120  1.112E-05  1.000E-09  2.003E-08  1.754E-08       0      0      0      0   fixed timestep
    11140  1.114E-05  1.000E-09  2.003E-08  4.152E-08       0      0      0      0   fixed timestep
    11160  1.116E-05  1.000E-09  2.003E-08  8.881E-07       0      0      0      0   fixed timestep
    11180  1.118E-05  1.000E-09  2.003E-08  7.035E-07       0      0      0      0   fixed timestep
    11200  1.120E-05  1.000E-09  2.003E-08  3.421E-08       0      0      0      0   fixed timestep
    11220  1.122E-05  1.000E-09  2.002E-08  1.185E-08       0      0      0      0   fixed timestep
    11240  1.124E-05  1.000E-09  2.002E-08  1.096E-08       0      0      0      0   fixed timestep
    11260  1.126E-05  1.000E-09  2.001E-08  5.559E-09       0      0      0      0   fixed timestep
    11280  1.128E-05  1.000E-09  2.000E-08  1.402E-08       0      0      0      0   fixed timestep
    11300  1.130E-05  1.000E-09  2.000E-08  3.241E-08       0      0      0      0   fixed timestep
    11320  1.132E-05  1.000E-09  1.999E-08  5.811E-08       0      0      0      0   fixed timestep
    11340  1.134E-05  1.000E-09  1.998E-08  4.011E-09       0      0      0      0   fixed timestep
    11360  1.136E-05  1.000E-09  1.997E-08  1.829E-08       0      0      0      0   fixed timestep
    11380  1.138E-05  1.000E-09  1.997E-08  2.162E-08       0      0      0      0   fixed timestep
    11400  1.140E-05  1.000E-09  1.996E-08  7.071E-08       0      0      0      0   fixed timestep
    11420  1.142E-05  1.000E-09  1.996E-08  1.582E-06       0      0      0      0   fixed timestep
    11440  1.144E-05  1.000E-09  1.995E-08  5.202E-08       0      0      0      0   fixed timestep
    11460  1.146E-05  1.000E-09  1.995E-08  2.197E-07       0      0      0      0   fixed timestep
    11480  1.148E-05  1.000E-09  1.995E-08  1.401E-07       0      0      0      0   fixed timestep
    11500  1.150E-05  1.000E-09  1.995E-08  2.020E-07       0      0      0      0   fixed timestep
    11520  1.152E-05  1.000E-09  1.996E-08  5.098E-08       0      0      0      0   fixed timestep
    11540  1.154E-05  1.000E-09  1.996E-08  1.916E-08       0      0      0      0   fixed timestep
    11560  1.156E-05  1.000E-09  1.997E-08  1.595E-07       0      0      0      0   fixed timestep
    11580  1.158E-05  1.000E-09  1.998E-08  2.688E-08       0      0      0      0   fixed timestep
